119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408912.35
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408912.58
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408912.95
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408913.23
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408913.57
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408913.95
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408914.24
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408914.58
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408914.96
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408915.25
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408915.6
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408915.95
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408916.26
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408916.59
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408916.95
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408917.25
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408917.59
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408917.96
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408918.26
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408918.6
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408918.97
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408919.27
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408919.6
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408919.98
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408920.27
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408920.6
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408920.98
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408921.3
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408921.6
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408921.98
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408922.28
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408922.62
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408922.97
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408923.28
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408923.62
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408923.98
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408924.29
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408924.62
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408924.99
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408925.28
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408925.62
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408925.96
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408926.29
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408926.63
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408927.0
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408927.29
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408927.64
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408928.0
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408928.3
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408928.64
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408929.0
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408929.3
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408929.63
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408930.0
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408930.3
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408930.63
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408931.01
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408931.31
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408931.64
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408931.97
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408932.31
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408932.64
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408932.97
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408933.32
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408933.64
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408934.03
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408934.33
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408934.64
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408935.02
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408935.33
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408935.65
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408936.03
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408936.32
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408936.65
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408937.0
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408937.34
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408937.65
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408937.99
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408938.32
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408938.65
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408939.05
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408939.34
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408939.66
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408940.05
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408940.35
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408940.67
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408941.05
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408941.34
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408941.66
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408942.02
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408942.34
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408942.68
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408943.02
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408943.34
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408943.7
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408944.02
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408944.35
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408944.73
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408945.02
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408945.36
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408945.74
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408946.03
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408946.36
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408946.74
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408947.03
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408947.35
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408947.73
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408948.04
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408948.35
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408948.74
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408949.04
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408949.37
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408949.75
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408950.04
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408950.38
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408950.76
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408951.05
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408951.37
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408951.76
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408952.05
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408952.36
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408952.76
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408953.06
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408953.38
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408953.76
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408954.05
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408954.39
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408954.77
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408955.06
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408955.39
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408955.78
119.74131122, -89.8186484678, 19.5956, 6.82979857376, 1357408956.07
