0.0, 0.0, 0, 0.0, 0.0, 1357408912.29
0.0, 0.0, 0, 0.0, 0.0, 1357408912.29
0.0, 0.0, 0, 0.0, 0.0, 1357408912.29
0.0, 0.0, 0, 0.0, 0.0, 1357408912.3
0.0, 0.0, 0, 0.0, 0.0, 1357408912.31
0.0, 0.0, 0, 0.0, 0.0, 1357408912.33
0.0, 0.0, 0, 0.0, 0.0, 1357408912.48
0.0, 0.0, 0, 0.0, 0.0, 1357408912.5
0.0, 0.0, 0, 0.0, 0.0, 1357408912.5
0.0, 0.0, 0, 0.0, 0.0, 1357408912.52
0.0, 0.0, 0, 0.0, 0.0, 1357408912.53
0.0, 0.0, 0, 0.0, 0.0, 1357408912.53
0.0, 0.0, 0, 0.0, 0.0, 1357408912.55
0.0, 0.0, 0, 0.0, 0.0, 1357408912.82
0.0, 0.0, 0, 0.0, 0.0, 1357408912.87
0.0, 0.0, 0, 0.0, 0.0, 1357408912.88
0.0, 0.0, 0, 0.0, 0.0, 1357408912.89
0.0, 0.0, 0, 0.0, 0.0, 1357408912.9
0.0, 0.0, 0, 0.0, 0.0, 1357408912.91
0.0, 0.0, 0, 0.0, 0.0, 1357408912.93
0.0, 0.0, 0, 0.0, 0.0, 1357408913.16
0.0, 0.0, 0, 0.0, 0.0, 1357408913.17
0.0, 0.0, 0, 0.0, 0.0, 1357408913.18
0.0, 0.0, 0, 0.0, 0.0, 1357408913.18
0.0, 0.0, 0, 0.0, 0.0, 1357408913.19
0.0, 0.0, 0, 0.0, 0.0, 1357408913.21
0.0, 0.0, 0, 0.0, 0.0, 1357408913.5
0.0, 0.0, 0, 0.0, 0.0, 1357408913.5
0.0, 0.0, 0, 0.0, 0.0, 1357408913.51
0.0, 0.0, 0, 0.0, 0.0, 1357408913.51
0.0, 0.0, 0, 0.0, 0.0, 1357408913.52
0.0, 0.0, 0, 0.0, 0.0, 1357408913.53
0.0, 0.0, 0, 0.0, 0.0, 1357408913.55
0.0, 0.0, 0, 0.0, 0.0, 1357408913.83
0.0, 0.0, 0, 0.0, 0.0, 1357408913.87
0.0, 0.0, 0, 0.0, 0.0, 1357408913.88
0.0, 0.0, 0, 0.0, 0.0, 1357408913.89
0.0, 0.0, 0, 0.0, 0.0, 1357408913.9
0.0, 0.0, 0, 0.0, 0.0, 1357408913.9
0.0, 0.0, 0, 0.0, 0.0, 1357408913.93
0.0, 0.0, 0, 0.0, 0.0, 1357408914.16
0.0, 0.0, 0, 0.0, 0.0, 1357408914.17
0.0, 0.0, 0, 0.0, 0.0, 1357408914.18
0.0, 0.0, 0, 0.0, 0.0, 1357408914.19
0.0, 0.0, 0, 0.0, 0.0, 1357408914.2
0.0, 0.0, 0, 0.0, 0.0, 1357408914.22
0.0, 0.0, 0, 0.0, 0.0, 1357408914.5
0.0, 0.0, 0, 0.0, 0.0, 1357408914.5
0.0, 0.0, 0, 0.0, 0.0, 1357408914.51
0.0, 0.0, 0, 0.0, 0.0, 1357408914.52
0.0, 0.0, 0, 0.0, 0.0, 1357408914.53
0.0, 0.0, 0, 0.0, 0.0, 1357408914.54
0.0, 0.0, 0, 0.0, 0.0, 1357408914.56
0.0, 0.0, 0, 0.0, 0.0, 1357408914.83
0.0, 0.0, 0, 0.0, 0.0, 1357408914.87
0.0, 0.0, 0, 0.0, 0.0, 1357408914.89
0.0, 0.0, 0, 0.0, 0.0, 1357408914.9
0.0, 0.0, 0, 0.0, 0.0, 1357408914.91
0.0, 0.0, 0, 0.0, 0.0, 1357408914.92
0.0, 0.0, 0, 0.0, 0.0, 1357408914.94
0.0, 0.0, 0, 0.0, 0.0, 1357408915.17
0.0, 0.0, 0, 0.0, 0.0, 1357408915.18
0.0, 0.0, 0, 0.0, 0.0, 1357408915.19
0.0, 0.0, 0, 0.0, 0.0, 1357408915.2
0.0, 0.0, 0, 0.0, 0.0, 1357408915.21
0.0, 0.0, 0, 0.0, 0.0, 1357408915.23
0.0, 0.0, 0, 0.0, 0.0, 1357408915.49
0.0, 0.0, 0, 0.0, 0.0, 1357408915.5
0.0, 0.0, 0, 0.0, 0.0, 1357408915.51
0.0, 0.0, 0, 0.0, 0.0, 1357408915.52
0.0, 0.0, 0, 0.0, 0.0, 1357408915.54
0.0, 0.0, 0, 0.0, 0.0, 1357408915.56
0.0, 0.0, 0, 0.0, 0.0, 1357408915.58
0.0, 0.0, 0, 0.0, 0.0, 1357408915.84
0.0, 0.0, 0, 0.0, 0.0, 1357408915.88
0.0, 0.0, 0, 0.0, 0.0, 1357408915.89
0.0, 0.0, 0, 0.0, 0.0, 1357408915.9
0.0, 0.0, 0, 0.0, 0.0, 1357408915.9
0.0, 0.0, 0, 0.0, 0.0, 1357408915.93
0.0, 0.0, 0, 0.0, 0.0, 1357408916.17
0.0, 0.0, 0, 0.0, 0.0, 1357408916.18
0.0, 0.0, 0, 0.0, 0.0, 1357408916.19
0.0, 0.0, 0, 0.0, 0.0, 1357408916.2
0.0, 0.0, 0, 0.0, 0.0, 1357408916.21
0.0, 0.0, 0, 0.0, 0.0, 1357408916.22
0.0, 0.0, 0, 0.0, 0.0, 1357408916.24
0.0, 0.0, 0, 0.0, 0.0, 1357408916.51
0.0, 0.0, 0, 0.0, 0.0, 1357408916.52
0.0, 0.0, 0, 0.0, 0.0, 1357408916.52
0.0, 0.0, 0, 0.0, 0.0, 1357408916.53
0.0, 0.0, 0, 0.0, 0.0, 1357408916.54
0.0, 0.0, 0, 0.0, 0.0, 1357408916.55
0.0, 0.0, 0, 0.0, 0.0, 1357408916.57
0.0, 0.0, 0, 0.0, 0.0, 1357408916.85
0.0, 0.0, 0, 0.0, 0.0, 1357408916.89
0.0, 0.0, 0, 0.0, 0.0, 1357408916.89
0.0, 0.0, 0, 0.0, 0.0, 1357408916.9
0.0, 0.0, 0, 0.0, 0.0, 1357408916.91
0.0, 0.0, 0, 0.0, 0.0, 1357408916.93
0.0, 0.0, 0, 0.0, 0.0, 1357408917.18
0.0, 0.0, 0, 0.0, 0.0, 1357408917.19
0.0, 0.0, 0, 0.0, 0.0, 1357408917.2
0.0, 0.0, 0, 0.0, 0.0, 1357408917.21
0.0, 0.0, 0, 0.0, 0.0, 1357408917.21
0.0, 0.0, 0, 0.0, 0.0, 1357408917.22
0.0, 0.0, 0, 0.0, 0.0, 1357408917.23
0.0, 0.0, 0, 0.0, 0.0, 1357408917.5
0.0, 0.0, 0, 0.0, 0.0, 1357408917.51
0.0, 0.0, 0, 0.0, 0.0, 1357408917.52
0.0, 0.0, 0, 0.0, 0.0, 1357408917.53
0.0, 0.0, 0, 0.0, 0.0, 1357408917.54
0.0, 0.0, 0, 0.0, 0.0, 1357408917.55
0.0, 0.0, 0, 0.0, 0.0, 1357408917.57
0.0, 0.0, 0, 0.0, 0.0, 1357408917.85
0.0, 0.0, 0, 0.0, 0.0, 1357408917.89
0.0, 0.0, 0, 0.0, 0.0, 1357408917.9
0.0, 0.0, 0, 0.0, 0.0, 1357408917.91
0.0, 0.0, 0, 0.0, 0.0, 1357408917.91
0.0, 0.0, 0, 0.0, 0.0, 1357408917.93
0.0, 0.0, 0, 0.0, 0.0, 1357408918.17
0.0, 0.0, 0, 0.0, 0.0, 1357408918.18
0.0, 0.0, 0, 0.0, 0.0, 1357408918.19
0.0, 0.0, 0, 0.0, 0.0, 1357408918.2
0.0, 0.0, 0, 0.0, 0.0, 1357408918.21
0.0, 0.0, 0, 0.0, 0.0, 1357408918.21
0.0, 0.0, 0, 0.0, 0.0, 1357408918.23
0.0, 0.0, 0, 0.0, 0.0, 1357408918.51
0.0, 0.0, 0, 0.0, 0.0, 1357408918.52
0.0, 0.0, 0, 0.0, 0.0, 1357408918.52
0.0, 0.0, 0, 0.0, 0.0, 1357408918.53
0.0, 0.0, 0, 0.0, 0.0, 1357408918.55
0.0, 0.0, 0, 0.0, 0.0, 1357408918.56
0.0, 0.0, 0, 0.0, 0.0, 1357408918.58
0.0, 0.0, 0, 0.0, 0.0, 1357408918.86
0.0, 0.0, 0, 0.0, 0.0, 1357408918.9
0.0, 0.0, 0, 0.0, 0.0, 1357408918.9
0.0, 0.0, 0, 0.0, 0.0, 1357408918.91
